"log_id","us_id","log_task_name","log_question_score","log_question_status","log_question_used_time","log_created_time","log_question_number","log_question_name"
"9527","92","identification","1","t","00:00:00.381","2018-08-22 08:49:17.4917","6","number-1"
"9529","92","identification","1","t","00:00:00.367","2018-08-22 08:49:22.4922","7","number-2"
"9531","92","identification","1","t","00:00:00.911","2018-08-22 08:49:27.4927","8","number-4"
"9571","92","comparison_number","1","t","00:00:01.736","2018-08-22 08:51:19.5119","5","19:15"
"9533","92","identification","1","t","00:00:00.457","2018-08-22 08:49:32.4932","9","number-9"
"9535","92","identification","1","t","00:00:00.453","2018-08-22 08:49:37.4937","10","number-0"
"9574","92","comparison_number","1","t","00:00:01.516","2018-08-22 08:51:23.5123","6","13:18"
"9537","92","identification","1","t","00:00:00.434","2018-08-22 08:49:42.4942","11","number-8"
"9458","92","Comparison_object","1","t","00:00:01.077","2018-08-22 08:44:21.4421","1","5:10"
"9348","93","comparison_number","1","t","00:00:03.134","2018-08-22 08:36:11.3611","2","5:9"
"9395","93","number_line","0","t","00:00:00","2018-08-22 08:38:53.3853","1","rocket-2-Example"
"9406","93","number_line","1","t","00:00:27.458","2018-08-22 08:39:57.3957","4","rocket-7"
"9244","93","Comparison_object","0","f","00:00:04.98","2018-08-22 08:30:11.3011","3","8:6"
"9337","93","identification","1","t","00:00:13.249","2018-08-22 08:35:37.3537","16","number-40"
"9351","93","comparison_number","0","f","00:00:02.937","2018-08-22 08:36:16.3616","3","6:2"
"9300","93","identification","1","t","00:00:00.538","2018-08-22 08:34:01.341","8","number-4"
"9251","93","Comparison_object","1","t","00:00:01.179","2018-08-22 08:30:23.3023","6","14:12"
"9293","93","identification","1","t","00:00:00.548","2018-08-22 08:33:46.3346","5","number-5"
"9479","93","subtraction","0","f","00:00:01.329","2018-08-22 08:46:03.463","2","object-object-8-minus-2"
"9352","93","comparison_number","0","f","00:00:02.735","2018-08-22 08:36:21.3621","4","4:7"
"9287","93","identification","1","t","00:00:00.746","2018-08-22 08:33:31.3331","2","number-7"
"9424","93","number_line","1","t","00:00:14.959","2018-08-22 08:40:58.4058","2","star-4"
"9245","93","Comparison_object","1","t","00:00:01.711","2018-08-22 08:30:15.3015","4","10:8"
"9476","93","subtraction","1","t","00:00:01.399","2018-08-22 08:45:57.4557","1","object-object-5-minus-2"
"9328","93","identification","1","t","00:00:23.352","2018-08-22 08:35:19.3519","15","number-33"
"9436","93","number_line","1","t","00:00:11.276","2018-08-22 08:42:10.421","5","star-5"
"9297","93","identification","1","t","00:00:00.465","2018-08-22 08:33:56.3356","7","number-2"
"9384","93","comparison","0","t","00:00:31.16","2018-08-22 08:38:04.384","4","25 animals"
"9469","93","addition","0","f","00:00:07.398","2018-08-22 08:45:10.451","4","number-12-plus-2"
"9414","93","number_line","0","f","00:00:14.424","2018-08-22 08:40:28.4028","6","rocket-10"
"9354","93","comparison_number","1","t","00:00:04.158","2018-08-22 08:36:28.3628","5","19:15"
"9457","93","addition","0","f","00:00:01.087","2018-08-22 08:44:21.4421","1","object-2-plus-1"
"9296","93","identification","1","t","00:00:00.432","2018-08-22 08:33:51.3351","6","number-1"
"9489","93","subtraction","0","f","00:00:02.397","2018-08-22 08:46:41.4641","5","number-29-minus-15"
"9373","93","comparison","0","t","00:00:19.577","2018-08-22 08:37:33.3733","3","13 animals"
"9470","93","addition","1","t","00:00:11.42","2018-08-22 08:45:27.4527","5","number-15-plus-14"
"9290","93","identification","1","t","00:00:00.674","2018-08-22 08:33:36.3336","3","number-6"
"9316","93","identification","0","f","00:00:07.733","2018-08-22 08:34:51.3451","14","number-29"
"9452","93","number_line","1","t","00:01:21.959","2018-08-22 08:43:36.4336","6","star-9"
"9249","93","Comparison_object","1","t","00:00:01.36","2018-08-22 08:30:19.3019","5","10:12"
"9267","93","counting","1.5","t","00:00:00.01","2018-08-22 08:31:57.3157","2.2","number-6"
"9269","93","counting","1.5","t","00:00:02.814","2018-08-22 08:32:08.328","2.3","number-12"
"9356","93","comparison_number","1","t","00:00:01.832","2018-08-22 08:36:32.3632","6","13:18"
"9271","93","counting","1.5","t","00:00:00","2018-08-22 08:32:24.3224","3.2","number-4"
"9312","93","identification","0","f","00:00:01.498","2018-08-22 08:34:37.3437","13","number-25"
"9273","93","counting","0","f","00:00:03.261","2018-08-22 08:32:40.324","3.3","number-15"
"9310","93","identification","1","t","00:00:06.73","2018-08-22 08:34:32.3432","12","number-12"
"9465","93","addition","1","t","00:00:08.161","2018-08-22 08:44:44.4444","2","object-2-plus-3"
"9275","93","counting","0","t","00:00:00.066","2018-08-22 08:32:44.3244","4.1","animal normal"
"9278","93","counting","1","t","00:00:04.297","2018-08-22 08:32:51.3251","5.1","6 ladybugs normal"
"9418","93","number_line","0","t","00:00:07.174","2018-08-22 08:40:39.4039","1","star-2"
"9281","93","counting","1","t","00:00:04.61","2018-08-22 08:32:58.3258","6.1","9-chickens-normal"
"9365","93","comparison","0","t","00:00:06.868","2018-08-22 08:37:08.378","1","6 animals"
"9252","93","Comparison_object","1","t","00:00:00.596","2018-08-22 08:30:26.3026","7","14:16"
"9285","93","counting","1","t","00:00:14.865","2018-08-22 08:33:14.3314","7.1","15 mouses normal"
"9286","93","identification","0","t","00:00:01.899","2018-08-22 08:33:26.3326","1","number-0 EXEPLE"
"9304","93","identification","1","t","00:00:00.411","2018-08-22 08:34:17.3417","11","number-8"
"9291","93","identification","1","t","00:00:00.507","2018-08-22 08:33:41.3341","4","number-3"
"9302","93","identification","1","t","00:00:00.486","2018-08-22 08:34:12.3412","10","number-0"
"9410","93","number_line","1","t","00:00:08.337","2018-08-22 08:40:10.401","5","rocket-5"
"9241","93","Comparison_object","1","t","00:00:05.031","2018-08-22 08:29:59.2959","1","5:10"
"9367","93","comparison","0","t","00:00:05.516","2018-08-22 08:37:13.3713","2","5 animals"
"9488","93","subtraction","0","f","00:00:00.014","2018-08-22 08:46:37.4637","4","number-17-minus-4"
"9242","93","Comparison_object","1","t","00:00:01.853","2018-08-22 08:30:04.304","2","10:15"
"9401","93","number_line","1","t","00:00:13.354","2018-08-22 08:39:26.3926","3","rocket-9"
"9431","93","number_line","0","f","00:00:35.493","2018-08-22 08:41:38.4138","3","star-7"
"9346","93","comparison_number","1","t","00:00:00.904","2018-08-22 08:36:05.365","1","8:3"
"9398","93","number_line","1","t","00:00:11.625","2018-08-22 08:39:08.398","2","rocket-4"
"9358","93","comparison_number","0","f","00:00:00.868","2018-08-22 08:36:36.3636","7","24:27"
"9484","93","subtraction","1","t","00:00:02.393","2018-08-22 08:46:25.4625","3","number-4-minus-1"
"9301","93","identification","1","t","00:00:01.512","2018-08-22 08:34:07.347","9","number-9"
"9433","93","number_line","1","t","00:00:12.872","2018-08-22 08:41:55.4155","4","star-1"
"9771","94","subtraction","0","f","00:00:31.741","2018-08-22 09:03:42.342","2","object-object-8-minus-2"
"9624","94","comparison","0","t","00:00:12.923","2018-08-22 08:54:08.548","2","5 animals"
"9621","94","comparison","0","t","00:00:05.692","2018-08-22 08:53:56.5356","1","6 animals"
"9775","94","subtraction","1","t","00:00:18.891","2018-08-22 09:04:35.435","3","number-4-minus-1"
"9600","94","comparison_number","1","t","00:00:01.915","2018-08-22 08:52:48.5248","1","8:3"
"9614","94","comparison_number","1","t","00:00:03.449","2018-08-22 08:53:20.532","7","24:27"
"9610","94","comparison_number","1","t","00:00:03.749","2018-08-22 08:53:14.5314","6","13:18"
"9609","94","comparison_number","1","t","00:00:02.56","2018-08-22 08:53:08.538","5","19:15"
"9602","94","comparison_number","1","t","00:00:03.886","2018-08-22 08:52:55.5255","2","5:9"
"9604","94","comparison_number","1","t","00:00:01.435","2018-08-22 08:52:58.5258","3","6:2"
"9607","94","comparison_number","1","t","00:00:02.029","2018-08-22 08:53:03.533","4","4:7"
"9516","94","counting","0","f","00:00:00","2018-08-22 08:48:48.4848","2.3","number-12"
"9565","94","identification","1","t","00:00:00.259","2018-08-22 08:51:08.518","8","number-4"
"9656","94","number_line","1","t","00:00:08.774","2018-08-22 08:55:37.5537","3","rocket-9"
"9513","94","counting","0","f","00:00:00.43","2018-08-22 08:48:34.4834","2.2","number-6"
"9652","94","number_line","1","t","00:00:09.593","2018-08-22 08:55:25.5525","2","rocket-4"
"9557","94","identification","1","t","00:00:00.385","2018-08-22 08:50:50.505","4","number-3"
"9674","94","number_line","0","f","00:00:32.045","2018-08-22 08:56:34.5634","6","rocket-10"
"9660","94","number_line","1","t","00:00:06.773","2018-08-22 08:55:48.5548","4","rocket-7"
"9480","94","Comparison_object","1","t","00:00:03.957","2018-08-22 08:46:14.4614","1","5:10"
"9648","94","number_line","0","t","00:00:00","2018-08-22 08:55:11.5511","1","rocket-2-Example"
"9481","94","Comparison_object","1","t","00:00:01.547","2018-08-22 08:46:18.4618","2","10:15"
"9482","94","Comparison_object","1","t","00:00:01.327","2018-08-22 08:46:22.4622","3","8:6"
"9483","94","Comparison_object","1","t","00:00:00.875","2018-08-22 08:46:26.4626","4","10:8"
"9485","94","Comparison_object","1","t","00:00:00.604","2018-08-22 08:46:29.4629","5","10:12"
"9562","94","identification","1","t","00:00:00.411","2018-08-22 08:51:04.514","7","number-2"
"9486","94","Comparison_object","1","t","00:00:00.607","2018-08-22 08:46:32.4632","6","14:12"
"9487","94","Comparison_object","1","t","00:00:00.741","2018-08-22 08:46:35.4635","7","14:16"
"9677","94","number_line","0","t","00:00:14.908","2018-08-22 08:56:53.5653","1","star-2"
"9633","94","comparison","0","t","00:00:16.309","2018-08-22 08:54:40.544","4","25 animals"
"9559","94","identification","1","t","00:00:00.269","2018-08-22 08:50:54.5054","5","number-5"
"9568","94","identification","1","t","00:00:00.182","2018-08-22 08:51:13.5113","9","number-9"
"9526","94","counting","0","f","00:00:00.235","2018-08-22 08:49:17.4917","3.2","number-4"
"9570","94","identification","1","t","00:00:00.323","2018-08-22 08:51:17.5117","10","number-0"
"9664","94","number_line","1","t","00:00:06.091","2018-08-22 08:55:58.5558","5","rocket-5"
"9536","94","counting","0","f","00:00:10.426","2018-08-22 08:49:38.4938","3.3","number-15"
"9575","94","identification","1","t","00:00:01.969","2018-08-22 08:51:24.5124","11","number-8"
"9538","94","counting","0","t","00:00:06.866","2018-08-22 08:49:47.4947","4.1","animal normal"
"9629","94","comparison","0","t","00:00:14.799","2018-08-22 08:54:23.5423","3","13 animals"
"9540","94","counting","1","t","00:00:08.352","2018-08-22 08:49:58.4958","5.1","6 ladybugs normal"
"9577","94","identification","1","t","00:00:01.123","2018-08-22 08:51:29.5129","12","number-12"
"9680","94","number_line","0","f","00:00:06.978","2018-08-22 08:57:04.574","2","star-4"
"9683","94","number_line","1","t","00:00:11.746","2018-08-22 08:57:20.572","3","star-7"
"9544","94","counting","1","t","00:00:08.588","2018-08-22 08:50:08.508","6.1","9-chickens-normal"
"9684","94","number_line","1","t","00:00:04.06","2018-08-22 08:57:28.5728","4","star-1"
"9580","94","identification","0","f","00:00:05.48","2018-08-22 08:51:39.5139","13","number-25"
"9582","94","identification","0","f","00:00:08.73","2018-08-22 08:51:52.5152","14","number-29"
"9549","94","counting","1","t","00:00:10.834","2018-08-22 08:50:22.5022","7.1","15 mouses normal"
"9554","94","identification","0","t","00:00:04.876","2018-08-22 08:50:36.5036","1","number-0 EXEPLE"
"9555","94","identification","1","t","00:00:00.265","2018-08-22 08:50:40.504","2","number-7"
"9556","94","identification","1","t","00:00:00.061","2018-08-22 08:50:45.5045","3","number-6"
"9690","94","number_line","1","t","00:00:08.114","2018-08-22 08:57:41.5741","5","star-5"
"9694","94","number_line","0","f","00:00:11.911","2018-08-22 08:57:56.5756","6","star-9"
"9589","94","identification","1","t","00:00:12.849","2018-08-22 08:52:10.521","15","number-33"
"9700","94","ordinality","0","t","00:00:00","2018-08-22 08:58:20.582","0","animal-sample"
"9704","94","ordinality","1","t","00:00:06.887","2018-08-22 08:58:29.5829","1","animal-zebra-10"
"9707","94","ordinality","1","t","00:00:02.577","2018-08-22 08:58:35.5835","2","animal-lamb-11"
"9714","94","ordinality","0","t","00:00:17.58","2018-08-22 08:58:52.5852","0","sample-drag-number-4"
"9719","94","ordinality","1","t","00:00:08.245","2018-08-22 08:59:01.591","3","drag-number-7"
"9722","94","ordinality","1","t","00:00:07.332","2018-08-22 08:59:08.598","4","drag-number-13"
"9560","94","identification","1","t","00:00:00.117","2018-08-22 08:50:59.5059","6","number-1"
"9790","94","subtraction","0","f","00:00:38.046","2018-08-22 09:06:30.63","5","number-29-minus-15"
"9789","94","subtraction","1","t","00:01:08.149","2018-08-22 09:05:50.55","4","number-17-minus-4"
"9592","94","identification","1","t","00:00:01.384","2018-08-22 08:52:15.5215","16","number-40"
"9727","94","ordinality","0","f","00:00:19.201","2018-08-22 08:59:27.5927","5","drag-number-6"
"9737","94","addition","1","t","00:00:01.665","2018-08-22 09:00:00","1","object-2-plus-1"
"9741","94","addition","0","f","00:00:06.082","2018-08-22 09:00:10.01","2","object-2-plus-3"
"9749","94","addition","1","t","00:00:11.893","2018-08-22 09:00:49.049","3","number-3-plus-4"
"9752","94","addition","1","t","00:00:19.124","2018-08-22 09:01:10.11","4","number-12-plus-2"
"9765","94","addition","1","t","00:01:21.801","2018-08-22 09:02:35.235","5","number-15-plus-14"
"9769","94","subtraction","1","t","00:00:00.429","2018-08-22 09:03:05.35","1","object-object-5-minus-2"
"9495","95","counting","0","t","00:00:03.883","2018-08-22 08:47:37.4737","4.1","animal normal"
"9661","95","ordinality","1","t","00:00:05.991","2018-08-22 08:55:52.5552","3","drag-number-7"
"9691","95","addition","1","t","00:00:32.058","2018-08-22 08:57:52.5752","2","object-2-plus-3"
"9522","95","identification","1","t","00:00:00.636","2018-08-22 08:49:04.494","7","number-2"
"9642","95","number_line","1","t","00:00:16.756","2018-08-22 08:54:57.5457","6","star-9"
"9493","95","counting","0","f","00:00:33.818","2018-08-22 08:47:31.4731","3.3","number-15"
"9477","95","counting","1.5","t","00:00:06.257","2018-08-22 08:45:57.4557","2.3","number-12"
"9651","95","ordinality","0","t","00:00:00","2018-08-22 08:55:21.5521","0","animal-sample"
"9509","95","counting","1","t","00:00:21.038","2018-08-22 08:48:12.4812","7.1","15 mouses normal"
"9510","95","identification","0","t","00:00:01.453","2018-08-22 08:48:25.4825","1","number-0 EXEPLE"
"9512","95","identification","1","t","00:00:01.653","2018-08-22 08:48:31.4831","2","number-7"
"9587","95","number_line","1","t","00:00:07.407","2018-08-22 08:52:07.527","4","rocket-7"
"9454","95","Comparison_object","1","t","00:00:02.345","2018-08-22 08:43:44.4344","7","14:16"
"9490","95","counting","1.5","t","00:00:22.893","2018-08-22 08:46:48.4648","3.2","number-4"
"9447","95","Comparison_object","1","t","00:00:00.8","2018-08-22 08:43:23.4323","1","5:10"
"9735","95","subtraction","1","t","00:00:00.838","2018-08-22 08:59:53.5953","1","object-object-5-minus-2"
"9514","95","identification","1","t","00:00:04.167","2018-08-22 08:48:40.484","3","number-6"
"9653","95","ordinality","1","t","00:00:07.701","2018-08-22 08:55:31.5531","1","animal-zebra-10"
"9755","95","subtraction","1","t","00:00:10.15","2018-08-22 09:01:19.119","5","number-29-minus-15"
"9701","95","addition","1","t","00:00:10.752","2018-08-22 08:58:21.5821","3","number-3-plus-4"
"9517","95","identification","1","t","00:00:01.438","2018-08-22 08:48:51.4851","5","number-5"
"9705","95","addition","1","t","00:00:07.347","2018-08-22 08:58:30.583","4","number-12-plus-2"
"9739","95","subtraction","1","t","00:00:06.608","2018-08-22 09:00:05.05","2","object-object-8-minus-2"
"9448","95","Comparison_object","1","t","00:00:00.689","2018-08-22 08:43:26.4326","2","10:15"
"9473","95","counting","1.5","t","00:00:03.852","2018-08-22 08:45:39.4539","2.2","number-6"
"9501","95","counting","1","t","00:00:04.807","2018-08-22 08:47:49.4749","6.1","9-chickens-normal"
"9449","95","Comparison_object","1","t","00:00:01.168","2018-08-22 08:43:30.433","3","8:6"
"9612","95","number_line","0","f","00:00:54.267","2018-08-22 08:53:18.5318","6","rocket-10"
"9617","95","number_line","0","t","00:00:15.311","2018-08-22 08:53:37.5337","1","star-2"
"9745","95","subtraction","1","t","00:00:04.034","2018-08-22 09:00:28.028","3","number-4-minus-1"
"9620","95","number_line","1","t","00:00:09.742","2018-08-22 08:53:51.5351","2","star-4"
"9626","95","number_line","1","t","00:00:18.191","2018-08-22 08:54:13.5413","3","star-7"
"9515","95","identification","1","t","00:00:00.592","2018-08-22 08:48:45.4845","4","number-3"
"9450","95","Comparison_object","1","t","00:00:00.434","2018-08-22 08:43:32.4332","4","10:8"
"9751","95","subtraction","0","f","00:00:31.022","2018-08-22 09:01:06.16","4","number-17-minus-4"
"9593","95","number_line","1","t","00:00:08.807","2018-08-22 08:52:19.5219","5","rocket-5"
"9671","95","ordinality","0","f","00:00:22.152","2018-08-22 08:56:22.5622","5","drag-number-6"
"9547","95","identification","1","t","00:00:02.122","2018-08-22 08:50:16.5016","15","number-33"
"9583","95","number_line","1","t","00:00:18.056","2018-08-22 08:51:55.5155","3","rocket-9"
"9551","95","identification","1","t","00:00:07.55","2018-08-22 08:50:28.5028","16","number-40"
"9545","95","identification","1","t","00:00:06.905","2018-08-22 08:50:10.501","14","number-29"
